uid	lat	lng	datetime	month	year
1465973	51.533717	-0.105473	2012-05-19 17:59:17	5	2012
7565	51.480828	-0.434319	2012-05-19 17:59:32	5	2012
7565	51.479481	-0.408987	2012-05-19 18:03:50	5	2012
267148	51.435402	0.102159	2012-05-19 18:05:42	5	2012
668453	51.511806	-0.131286	2012-05-19 18:17:20	5	2012
267148	51.419652	0.109947	2012-05-19 18:19:42	5	2012
144797	51.514431	-0.080348	2012-05-19 18:20:20	5	2012
1128879	51.510443	-0.123639	2012-05-19 18:20:59	5	2012
172264	51.54811	-0.181403	2012-05-19 18:22:26	5	2012
7565	51.471314	-0.366089	2012-05-19 18:23:05	5	2012
100566	51.524526	-0.072439	2012-05-19 18:28:04	5	2012
213906	51.510525	-0.13116	2012-05-19 18:29:46	5	2012
201080	51.623345	-0.103812	2012-05-19 18:30:47	5	2012
1465973	51.535739	-0.104713	2012-05-19 18:31:52	5	2012
83510	51.507454	-0.099727	2012-05-19 18:35:45	5	2012
86614	51.455424	-0.341649	2012-05-19 18:37:39	5	2012
95219	51.48953	-0.16365	2012-05-19 18:40:02	5	2012
167957	51.480127	-0.196939	2012-05-19 18:41:20	5	2012
16849	51.507454	-0.141154	2012-05-19 18:45:17	5	2012
1128879	51.510311	-0.123655	2012-05-19 18:45:26	5	2012
272039	51.57939	0.182948	2012-05-19 18:45:30	5	2012
668453	51.513283	-0.13389600000000002	2012-05-19 18:45:34	5	2012
186478	51.419652	0.109947	2012-05-19 18:48:35	5	2012
219960	51.51138	-0.125366	2012-05-19 18:52:35	5	2012
57933	51.492981	-0.225477	2012-05-19 18:54:16	5	2012
241335	51.495362	-0.144337	2012-05-19 19:01:35	5	2012
157746	51.514307	-0.053233	2012-05-19 19:02:37	5	2012
451786	51.542378	-0.008315000000000001	2012-05-19 19:05:13	5	2012
110891	51.408549	-0.040684	2012-05-19 19:07:13	5	2012
57933	51.493201	-0.225799	2012-05-19 19:08:42	5	2012
68947	51.529332	-0.106178	2012-05-19 19:11:13	5	2012
668453	51.510692	-0.13348800000000002	2012-05-19 19:15:12	5	2012
7565	51.46054	-0.322884	2012-05-19 19:18:06	5	2012
1395628	51.493021	-0.252814	2012-05-19 19:18:59	5	2012
513331	51.522476	-0.163164	2012-05-19 19:27:28	5	2012
213906	51.510198	-0.134668	2012-05-19 19:33:02	5	2012
99176	51.469488	-0.4596020000000001	2012-05-19 19:39:58	5	2012
123802	51.495759	-0.043645	2012-05-19 19:41:43	5	2012
111494	51.428186	-0.132302	2012-05-19 19:45:36	5	2012
1465973	51.53686	-0.103555	2012-05-19 19:53:01	5	2012
106087	51.483775	-0.176921	2012-05-19 19:56:34	5	2012
7565	51.459724	-0.322891	2012-05-19 20:19:55	5	2012
1395628	51.492794	-0.256805	2012-05-19 20:25:23	5	2012
7565	51.470732	-0.350182	2012-05-19 20:37:56	5	2012
155766	51.46455	-0.098239	2012-05-19 20:44:03	5	2012
1465973	51.535739	-0.104713	2012-05-19 20:44:11	5	2012
95219	51.47211	-0.20367	2012-05-19 20:55:17	5	2012
213906	51.49316500000001	-0.127052	2012-05-19 20:57:47	5	2012
702137	51.476562	-0.009973	2012-05-19 21:08:14	5	2012
668453	51.514311	-0.132201	2012-05-19 21:25:26	5	2012
29448	51.533383	-0.110452	2012-05-19 21:38:18	5	2012
170141	51.53012800000001	-0.226531	2012-05-19 21:52:29	5	2012
7565	51.481927	-0.407543	2012-05-19 22:03:54	5	2012
614025	51.551795	-0.06464400000000001	2012-05-19 22:15:25	5	2012
272736	51.525718	-0.144052	2012-05-19 22:22:24	5	2012
163878	51.46043	-0.119192	2012-05-19 22:57:41	5	2012
853495	51.462818	-0.13499	2012-05-19 23:01:09	5	2012
124304	51.44856400000001	-0.324839	2012-05-19 23:02:58	5	2012
159341	51.428186	-0.132302	2012-05-19 23:07:41	5	2012
63227	51.489269	-0.223007	2012-05-19 23:14:52	5	2012
166344	51.530773	-0.123382	2012-05-19 23:14:57	5	2012
1621856	51.519142	-0.102924	2012-05-21 10:11:45	5	2012
1102672	51.628034	-0.046497	2012-05-21 10:14:53	5	2012
112320	51.514231	-0.13362000000000002	2012-05-21 10:15:01	5	2012
51462	51.517836	-0.081861	2012-05-21 10:15:01	5	2012
204129	51.451438	-0.340963	2012-05-21 10:20:48	5	2012
51462	51.51789	-0.082639	2012-05-21 10:21:45	5	2012
164524	51.546287	-0.177507	2012-05-21 10:29:44	5	2012
51462	51.517289	-0.082998	2012-05-21 10:31:14	5	2012
44061	51.520889	-0.128591	2012-05-21 10:34:27	5	2012
308897	51.514752	-0.124712	2012-05-21 10:37:15	5	2012
166874	51.543026	-0.005665	2012-05-21 10:41:01	5	2012
31647	51.503133	-0.11276	2012-05-21 10:44:12	5	2012
51462	51.530212	-0.123854	2012-05-21 10:47:51	5	2012
433467	51.43718300000001	-0.371346	2012-05-21 10:54:29	5	2012
68020	51.494201	-0.146803	2012-05-21 10:56:35	5	2012
850350	51.485388	-0.487401	2012-05-21 10:57:34	5	2012
474403	51.50822	-0.126349	2012-05-21 11:01:42	5	2012
753284	51.518818	-0.108945	2012-05-21 11:03:57	5	2012
51462	51.496093	-0.143981	2012-05-21 11:04:34	5	2012
267148	51.41576	0.121659	2012-05-21 11:09:21	5	2012
31647	51.530807	-0.12541300000000002	2012-05-21 11:17:17	5	2012
51462	51.490583	-0.20645	2012-05-21 11:17:29	5	2012
1661922	51.457106	0.158288	2012-05-21 11:18:17	5	2012
31647	51.530773	-0.123382	2012-05-21 11:21:56	5	2012
166874	51.50039500000001	0.003616	2012-05-21 11:28:57	5	2012
3275	51.529211	-0.127437	2012-05-21 11:29:39	5	2012
51462	51.486232	-0.202729	2012-05-21 11:33:00	5	2012
1102672	51.624917	-0.061111	2012-05-21 11:37:57	5	2012
1102672	51.583017	-0.075048	2012-05-21 11:49:27	5	2012
68020	51.492456	-0.148823	2012-05-21 11:54:49	5	2012
1206573	51.510165	-0.129448	2012-05-21 11:56:07	5	2012
219859	51.488287	-0.312666	2012-05-21 11:59:04	5	2012
166874	51.502852	0.003154	2012-05-21 12:03:52	5	2012
513331	51.507354	-0.096946	2012-05-21 12:08:04	5	2012
7565	51.483276	-0.408917	2012-05-21 12:10:48	5	2012
166874	51.503788	0.003727	2012-05-21 12:14:02	5	2012
22590	51.51368400000001	-0.083771	2012-05-21 12:17:06	5	2012
1102672	51.485846	-0.123811	2012-05-21 12:19:52	5	2012
850350	51.658966	-0.025462	2012-05-21 12:23:56	5	2012
1370892	51.463906	-0.141406	2012-05-21 12:26:04	5	2012
209252	51.5234	-0.143797	2012-05-21 12:29:38	5	2012
7565	51.481944	-0.411869	2012-05-21 12:32:10	5	2012
166874	51.501829	0.004325	2012-05-21 12:36:36	5	2012
48917	51.53192	-0.106197	2012-05-21 12:40:57	5	2012
1370892	51.463906	-0.141406	2012-05-21 12:41:05	5	2012
127088	51.507988	-0.128049	2012-05-21 12:41:21	5	2012
48917	51.53399	-0.106065	2012-05-21 12:41:21	5	2012
1102672	51.37699	-0.279385	2012-05-21 12:42:18	5	2012
110891	51.516203	-0.133148	2012-05-21 12:43:44	5	2012
112320	51.514518	-0.136521	2012-05-21 12:45:39	5	2012
515502	51.524194	-0.098289	2012-05-21 12:56:46	5	2012
46371	51.508858	-0.195678	2012-05-21 12:57:43	5	2012
7565	51.480258	-0.411958	2012-05-21 13:02:24	5	2012
668453	51.493007	-0.141277	2012-05-21 13:04:17	5	2012
57693	51.511608	-0.124172	2012-05-21 13:05:30	5	2012
3592	51.520776	-0.151112	2012-05-21 13:09:14	5	2012
7565	51.479325	-0.4106260000000001	2012-05-21 13:10:13	5	2012
1386078	51.450436	0.076597	2012-05-21 13:13:21	5	2012
949038	51.477471	-0.183516	2012-05-21 13:26:28	5	2012
668453	51.496	-0.141492	2012-05-21 13:28:47	5	2012
1113692	51.515199	-0.104349	2012-05-21 13:32:36	5	2012
1067	51.484582	-0.004611	2012-05-21 13:32:47	5	2012
7565	51.48060200000001	-0.410587	2012-05-21 13:35:13	5	2012
213906	51.540957	-0.14571900000000002	2012-05-21 13:36:54	5	2012
1386078	51.450688	0.07577300000000001	2012-05-21 13:38:41	5	2012
166874	51.52047	-0.134491	2012-05-21 13:41:48	5	2012
883	51.471426	-0.481102	2012-05-21 13:47:16	5	2012
204129	51.411199	-0.334568	2012-05-21 13:49:43	5	2012
145665	51.507761	-0.12307	2012-05-21 13:52:24	5	2012
515502	51.52225900000001	-0.109862	2012-05-21 13:52:44	5	2012
90456	51.49602	-0.099104	2012-05-21 13:55:33	5	2012
462272	51.487485	-0.211862	2012-05-21 13:56:26	5	2012
726080	51.405136	-0.299399	2012-05-21 14:01:37	5	2012
207713	51.44688	-0.321342	2012-05-21 14:04:28	5	2012
166874	51.519898	-0.133699	2012-05-21 14:23:12	5	2012
1802852	51.319184	-0.064544	2012-05-21 14:31:44	5	2012
39708	51.518475	-0.13472	2012-05-21 14:32:56	5	2012
1802852	51.319189	-0.065009	2012-05-21 14:37:22	5	2012
346177	51.510479	-0.225542	2012-05-21 14:43:24	5	2012
515502	51.524194	-0.098289	2012-05-21 14:46:14	5	2012
113895	51.521456	-0.094571	2012-05-21 15:03:29	5	2012
211121	51.53891	-0.100724	2012-05-21 15:06:15	5	2012
170872	51.516335	-0.140046	2012-05-21 15:13:14	5	2012
668453	51.496547	-0.141227	2012-05-21 15:17:06	5	2012
172264	51.513563	-0.139024	2012-05-21 15:24:27	5	2012
1370892	51.528557	-0.132909	2012-05-21 15:27:01	5	2012
425082	51.511001	-0.129449	2012-05-21 15:27:50	5	2012
112320	51.515082	-0.127126	2012-05-21 15:30:20	5	2012
177471	51.560989	0.15548499999999998	2012-05-21 15:33:48	5	2012
112320	51.513907	-0.127995	2012-05-21 15:34:43	5	2012
219859	51.486755	-0.328517	2012-05-21 16:02:16	5	2012
995166	51.51218400000001	-0.12313699999999997	2012-05-21 16:04:11	5	2012
213906	51.49316500000001	-0.127052	2012-05-21 16:06:29	5	2012
267148	51.435402	0.102159	2012-05-21 16:11:37	5	2012
7565	51.477522	-0.405849	2012-05-21 16:18:32	5	2012
90456	51.514518	-0.146707	2012-05-21 16:20:07	5	2012
166874	51.503133	-0.11276	2012-05-21 16:23:35	5	2012
90456	51.514541	-0.148062	2012-05-21 16:33:43	5	2012
157807	51.502852	0.003154	2012-05-21 16:36:56	5	2012
1113614	51.50177	-0.112587	2012-05-21 16:49:26	5	2012
51462	51.489066	-0.197539	2012-05-21 16:50:12	5	2012
16285	51.514752	-0.124712	2012-05-21 16:50:17	5	2012
51462	51.489066	-0.197539	2012-05-21 16:51:48	5	2012
7565	51.468875	-0.362396	2012-05-21 16:57:12	5	2012
90456	51.514098	-0.149131	2012-05-21 17:01:20	5	2012
213906	51.495359	-0.14456	2012-05-21 17:06:57	5	2012
54901	51.563519	-0.1684	2012-05-21 17:22:57	5	2012
161174	51.503133	-0.11276	2012-05-21 17:32:43	5	2012
186066	51.530773	-0.123382	2012-05-21 17:32:48	5	2012
10028	51.51843	-0.175845	2012-05-21 17:35:39	5	2012
1012469	51.511588	-0.128449	2012-05-21 17:37:22	5	2012
7565	51.469815	-0.358712	2012-05-21 17:41:43	5	2012
66946	51.518811	-0.071197	2012-05-21 17:43:22	5	2012
394475	51.514244	-0.07566	2012-05-21 17:43:42	5	2012
110891	51.495359	-0.14456	2012-05-21 17:44:45	5	2012
126534	51.544787	-0.055302	2012-05-21 17:45:01	5	2012
1113692	51.519933	-0.105057	2012-05-21 17:47:22	5	2012
7565	51.470662	-0.355315	2012-05-21 17:50:56	5	2012
28729	51.514752	-0.124712	2012-05-21 17:51:44	5	2012
46316	51.514752	-0.124712	2012-05-21 17:53:14	5	2012
1012469	51.511412	-0.130339	2012-05-21 17:54:56	5	2012
193155	51.520307	-0.105153	2012-05-21 17:58:39	5	2012
311830	51.514752	-0.124712	2012-05-21 18:00:26	5	2012
110891	51.412216	-0.045265	2012-05-21 18:02:48	5	2012
112320	51.510452	-0.1294	2012-05-21 18:09:35	5	2012
227647	51.57781	-0.147125	2012-05-21 18:15:20	5	2012
668453	51.492331	-0.15883699999999998	2012-05-21 18:16:47	5	2012
1153879	51.57405900000001	0.183762	2012-05-21 18:19:08	5	2012
1430595	51.487344	-0.315999	2012-05-21 18:20:07	5	2012
161174	51.53172100000001	-0.111258	2012-05-21 18:20:21	5	2012
1430595	51.487556	-0.31542800000000004	2012-05-21 18:21:13	5	2012
39708	51.506428	-0.135046	2012-05-21 18:29:00	5	2012
92107	51.537978	-0.136906	2012-05-21 18:30:24	5	2012
485812	51.392445	-0.303948	2012-05-21 18:34:09	5	2012
825501	51.51182100000001	-0.129647	2012-05-21 18:36:00	5	2012
219960	51.506515	-0.123982	2012-05-21 18:37:55	5	2012
395543	51.514849	-0.122269	2012-05-21 18:38:44	5	2012
90456	51.511522	-0.132321	2012-05-21 18:39:28	5	2012
68947	51.543186	-0.151834	2012-05-21 18:41:53	5	2012
160929	51.472576	-0.45104	2012-05-21 18:44:39	5	2012
88562	51.513209	-0.307433	2012-05-21 18:44:50	5	2012
160929	51.47275	-0.450459	2012-05-21 18:46:04	5	2012
1430595	51.504554	-0.318811	2012-05-21 18:46:13	5	2012
145665	51.514752	-0.124712	2012-05-21 18:46:13	5	2012
39059	51.514752	-0.124712	2012-05-21 18:46:21	5	2012
76843	51.506425	-0.116268	2012-05-21 18:52:21	5	2012
753284	51.539589	0.080826	2012-05-21 18:55:21	5	2012
1304459	51.44135	-0.391732	2012-05-21 18:58:08	5	2012
668453	51.488141	-0.105804	2012-05-21 19:00:00	5	2012
97336	51.532552	-0.105953	2012-05-21 19:01:17	5	2012
7565	51.481927	-0.407543	2012-05-21 19:01:50	5	2012
1621856	51.520293	-0.104907	2012-05-21 19:04:30	5	2012
668453	51.488688	-0.099715	2012-05-21 19:06:13	5	2012
11859	51.503133	-0.11276	2012-05-21 19:06:24	5	2012
51462	51.486232	-0.202729	2012-05-21 19:06:57	5	2012
46371	51.524152	-0.076218	2012-05-21 19:12:04	5	2012
164542	51.534679	-0.138355	2012-05-21 19:12:59	5	2012
485812	51.502828	-0.112145	2012-05-21 19:18:08	5	2012
151950	51.481181	-0.450775	2012-05-21 19:19:16	5	2012
155766	51.473842	-0.092783	2012-05-21 19:21:34	5	2012
160929	51.516514	-0.177069	2012-05-21 19:23:39	5	2012
135062	51.531997	-0.06314299999999999	2012-05-21 19:26:28	5	2012
1621856	51.547414	-0.191078	2012-05-21 19:26:39	5	2012
7565	51.477522	-0.405849	2012-05-21 19:27:22	5	2012
74423	51.557579	-0.132163	2012-05-21 19:37:07	5	2012
485812	51.503974	-0.109241	2012-05-21 19:37:47	5	2012
1430595	51.503293	-0.316758	2012-05-21 19:43:52	5	2012
949038	51.49460300000001	-0.212813	2012-05-21 19:55:01	5	2012
825501	51.511751	-0.131133	2012-05-21 20:01:57	5	2012
164524	51.583285	-0.14720899999999998	2012-05-21 20:17:30	5	2012
160929	51.481732	-0.191008	2012-05-21 20:24:22	5	2012
88562	51.501744	-0.331907	2012-05-21 20:29:10	5	2012
1012469	51.507193	-0.135291	2012-05-21 20:39:14	5	2012
187064	51.471493	-0.488334	2012-05-21 20:41:45	5	2012
124304	51.504736	-0.01811	2012-05-21 20:47:33	5	2012
995166	51.509624	-0.132608	2012-05-21 20:49:02	5	2012
177835	51.528557	-0.132909	2012-05-21 20:53:46	5	2012
513331	51.543026	-0.005665	2012-05-21 20:54:00	5	2012
513331	51.543926	-0.004065999999999999	2012-05-21 20:55:22	5	2012
395543	51.513445	-0.132516	2012-05-21 20:56:48	5	2012
112320	51.511588	-0.128449	2012-05-21 21:02:00	5	2012
1353023	51.528557	-0.132909	2012-05-21 21:04:19	5	2012
176067	51.495586	-0.26998	2012-05-21 21:14:55	5	2012
11472	51.518357	-0.10952	2012-05-21 21:21:49	5	2012
46316	51.515713	-0.127673	2012-05-21 21:29:08	5	2012
825501	51.514311	-0.132201	2012-05-21 21:30:38	5	2012
1413300	51.478219	-0.029295	2012-05-21 21:33:47	5	2012
88562	51.497247	-0.326174	2012-05-21 21:39:21	5	2012
2029	51.377702	-0.095958	2012-05-21 21:56:41	5	2012
19301	51.586693	-0.361827	2012-05-21 22:00:20	5	2012
346177	51.421891	-0.208161	2012-05-21 22:07:36	5	2012
1306641	51.513951	-0.130205	2012-05-21 22:09:26	5	2012
462272	51.492894	-0.231485	2012-05-21 22:38:27	5	2012
815756	51.491224	-0.014961000000000004	2012-05-21 23:57:46	5	2012
182392	51.51164	-0.078986	2012-05-22 00:04:56	5	2012
825501	51.486287	-0.119184	2012-05-22 00:49:06	5	2012
767005	51.439063	0.013031	2012-05-22 05:35:36	5	2012
1413300	51.471707	-0.457907	2012-05-22 05:59:33	5	2012
1069064	51.45877700000001	-0.211149	2012-05-22 06:02:07	5	2012
111240	51.461828	0.02753	2012-05-22 06:22:47	5	2012
107405	51.474352	-0.454825	2012-05-22 06:27:28	5	2012
236003	51.548437	-0.192508	2012-05-22 06:38:45	5	2012
1069064	51.51472800000001	-0.138791	2012-05-22 06:43:50	5	2012
329245	51.528557	-0.132909	2012-05-22 06:49:04	5	2012
207713	51.433544	-0.352695	2012-05-22 06:52:23	5	2012
160929	51.481309	-0.191714	2012-05-22 06:59:13	5	2012
241335	51.573908	0.182421	2012-05-22 07:05:59	5	2012
227647	51.582163	-0.149088	2012-05-22 07:06:05	5	2012
51462	51.486232	-0.202729	2012-05-22 07:07:14	5	2012
57693	51.50849	-0.16786199999999998	2012-05-22 07:16:08	5	2012
173521	51.546088	-0.103903	2012-05-22 07:24:59	5	2012
161174	51.530773	-0.123382	2012-05-22 07:35:05	5	2012
53713	51.480967	-0.189511	2012-05-22 07:46:35	5	2012
261207	51.512508	-0.07876	2012-05-22 07:48:02	5	2012
173521	51.553716	-0.165931	2012-05-22 07:48:39	5	2012
209252	51.462778	-0.134527	2012-05-22 07:55:32	5	2012
8192	51.471707	-0.457907	2012-05-22 07:59:13	5	2012
110891	51.408549	-0.040684	2012-05-22 07:59:38	5	2012
513331	51.530779	0.005869	2012-05-22 08:04:40	5	2012
394475	51.563267	-0.279293	2012-05-22 08:05:37	5	2012
85758	51.515416	-0.121515	2012-05-22 08:13:27	5	2012
177835	51.528557	-0.132909	2012-05-22 08:15:50	5	2012
177982	51.424541	-0.358156	2012-05-22 08:17:09	5	2012
193155	51.444245	-0.026565	2012-05-22 08:18:09	5	2012
271034	51.493088	-0.226121	2012-05-22 08:20:15	5	2012
91268	51.523604	-0.259708	2012-05-22 08:20:15	5	2012
187543	51.521386	-0.092034	2012-05-22 08:20:17	5	2012
151950	51.460131	-0.4472640000000001	2012-05-22 08:21:50	5	2012
97336	51.532552	-0.105953	2012-05-22 08:23:54	5	2012
1459070	51.58289600000001	-0.336289	2012-05-22 08:24:36	5	2012
267148	51.41576	0.121659	2012-05-22 08:24:39	5	2012
1113692	51.518091	-0.178288	2012-05-22 08:30:23	5	2012
33694	51.492394	-0.224862	2012-05-22 08:32:32	5	2012
20842	51.528356	-0.12764	2012-05-22 08:40:16	5	2012
56706	51.528557	-0.132909	2012-05-22 08:41:52	5	2012
91268	51.517716	-0.107632	2012-05-22 08:47:50	5	2012
54901	51.557455	-0.139789	2012-05-22 08:51:13	5	2012
97336	51.517857	-0.13231800000000002	2012-05-22 08:53:11	5	2012
209252	51.532393	-0.122334	2012-05-22 08:53:22	5	2012
193155	51.521683	-0.103468	2012-05-22 08:56:49	5	2012
155201	51.48483	-0.487261	2012-05-22 08:57:47	5	2012
46438	51.508128	0.033045	2012-05-22 08:59:09	5	2012
51462	51.489066	-0.197539	2012-05-22 08:59:42	5	2012
51462	51.489066	-0.197539	2012-05-22 09:00:21	5	2012
1113692	51.520213	-0.104869	2012-05-22 09:02:19	5	2012
91268	51.51218400000001	-0.12313699999999997	2012-05-22 09:03:50	5	2012
219859	51.486755	-0.328517	2012-05-22 09:06:06	5	2012
172264	51.510548	-0.135874	2012-05-22 09:15:49	5	2012
91268	51.512198	-0.123524	2012-05-22 09:16:47	5	2012
668453	51.496547	-0.141227	2012-05-22 09:19:43	5	2012
1459070	51.591736	-0.334096	2012-05-22 09:19:53	5	2012
177471	51.581817	0.186881	2012-05-22 09:20:48	5	2012
144920	51.522249	-0.135665	2012-05-22 09:21:04	5	2012
1113692	51.515199	-0.104349	2012-05-22 09:21:40	5	2012
1250729	51.508849	-0.084071	2012-05-22 09:24:55	5	2012
219859	51.48617700000001	-0.327986	2012-05-22 09:25:17	5	2012
219859	51.486701	-0.329204	2012-05-22 09:25:35	5	2012
20842	51.525914	-0.134196	2012-05-22 09:30:16	5	2012
95200	51.517836	-0.081861	2012-05-22 09:32:23	5	2012
177835	51.52814	-0.131986	2012-05-22 09:33:03	5	2012
3275	51.531844	-0.121108	2012-05-22 09:33:40	5	2012
451786	51.514204	-0.109526	2012-05-22 09:39:00	5	2012
99279	51.541885	-0.003439	2012-05-22 09:42:11	5	2012
201080	51.623345	-0.103812	2012-05-22 09:42:59	5	2012
204129	51.411199	-0.334568	2012-05-22 09:46:02	5	2012
19642	51.543026	-0.005665	2012-05-22 09:48:15	5	2012
49729	51.509455	0.033498	2012-05-22 09:50:01	5	2012
137320	51.492421	-0.221498	2012-05-22 09:55:19	5	2012
110891	51.523097	-0.14213599999999998	2012-05-22 09:55:27	5	2012
91268	51.515162	-0.14110799999999998	2012-05-22 09:56:43	5	2012
56706	51.513502	-0.116858	2012-05-22 09:58:08	5	2012
1459070	51.523007	-0.200322	2012-05-22 10:07:34	5	2012
172264	51.514251	-0.134599	2012-05-22 10:10:52	5	2012
12968	51.503908	-0.07574600000000001	2012-05-22 10:11:55	5	2012
91268	51.515257	-0.141879	2012-05-22 10:16:25	5	2012
339968	51.518095	-0.134331	2012-05-22 10:19:21	5	2012
339968	51.518302	-0.13409	2012-05-22 10:25:26	5	2012
1621856	51.519142	-0.102924	2012-05-22 10:28:01	5	2012
1304459	51.473991	-0.358306	2012-05-22 10:30:14	5	2012
53713	51.480967	-0.189511	2012-05-22 10:49:41	5	2012
1306641	51.512117	-0.13763	2012-05-22 10:54:32	5	2012
154001	51.495836	-0.12963	2012-05-22 10:56:35	5	2012
43452	51.472576	-0.45104	2012-05-22 11:02:35	5	2012
39059	51.515576	-0.132163	2012-05-22 11:09:37	5	2012
91268	51.526343	-0.262732	2012-05-22 11:10:00	5	2012
6098	51.506721	-0.133653	2012-05-22 11:11:04	5	2012
123802	51.50129	0.005064	2012-05-22 11:13:12	5	2012
22993	51.52349	-0.07855	2012-05-22 11:18:13	5	2012
702137	51.514298	-0.107557	2012-05-22 11:39:49	5	2012
176754	51.535645	-0.15574000000000002	2012-05-22 11:47:16	5	2012
784805	51.596001	-0.087461	2012-05-22 11:49:36	5	2012
39059	51.509464	-0.122674	2012-05-22 11:51:13	5	2012
323272	51.504896	-0.085874	2012-05-22 11:55:59	5	2012
323272	51.503974	-0.109241	2012-05-22 12:00:12	5	2012
17973	51.554554	-0.144732	2012-05-22 12:02:07	5	2012
323272	51.503133	-0.11276	2012-05-22 12:02:11	5	2012
323272	51.507078	-0.122822	2012-05-22 12:03:30	5	2012
1153879	51.568001	0.129304	2012-05-22 12:07:25	5	2012
957428	51.5312	-0.126343	2012-05-22 12:07:35	5	2012
3857	51.528557	-0.132909	2012-05-22 12:10:40	5	2012
46316	51.520947	-0.124969	2012-05-22 12:13:37	5	2012
57693	51.511608	-0.124172	2012-05-22 12:18:44	5	2012
44061	51.521428	-0.12621400000000002	2012-05-22 12:24:02	5	2012
8192	51.508823	-0.137544	2012-05-22 12:27:24	5	2012
17973	51.557036	-0.178399	2012-05-22 12:29:40	5	2012
88562	51.552873	-0.26041	2012-05-22 12:36:35	5	2012
177982	51.411199	-0.334568	2012-05-22 12:37:08	5	2012
138205	51.516241	-0.139798	2012-05-22 12:37:39	5	2012
155561	51.528557	-0.132909	2012-05-22 12:39:06	5	2012
162409	51.51431	-0.151519	2012-05-22 12:39:20	5	2012
219859	51.48676500000001	-0.326554	2012-05-22 12:41:14	5	2012
99279	51.51339	-0.117331	2012-05-22 12:42:27	5	2012
170872	51.521016	-0.183384	2012-05-22 12:43:23	5	2012
498188	51.496547	-0.141227	2012-05-22 12:55:33	5	2012
6579	51.527793	-0.08118	2012-05-22 13:03:46	5	2012
323272	51.519272	-0.12684700000000002	2012-05-22 13:05:27	5	2012
685911	51.51347	-0.096731	2012-05-22 13:05:36	5	2012
1128879	51.505724	-0.123467	2012-05-22 13:10:35	5	2012
107996	51.52562	-0.108426	2012-05-22 13:11:10	5	2012
404620	51.543026	-0.005665	2012-05-22 13:11:55	5	2012
614025	51.51167	-0.137233	2012-05-22 13:13:49	5	2012
995166	51.500435	-0.194449	2012-05-22 13:14:21	5	2012
126534	51.527793	-0.08118	2012-05-22 13:15:57	5	2012
857331	51.524779	-0.08819099999999999	2012-05-22 13:19:13	5	2012
668453	51.498525	-0.133717	2012-05-22 13:20:58	5	2012
1206573	51.546088	-0.103903	2012-05-22 13:21:36	5	2012
66946	51.501476	0.033866	2012-05-22 13:22:34	5	2012
1638060	51.522476	-0.163164	2012-05-22 13:31:44	5	2012
668453	51.502385	-0.135269	2012-05-22 13:34:46	5	2012
261207	51.509606	-0.07714299999999999	2012-05-22 13:36:42	5	2012
157477	51.499163	-0.135008	2012-05-22 13:40:50	5	2012
345671	51.52629500000001	-0.108303	2012-05-22 13:43:35	5	2012
211121	51.47293	-0.165964	2012-05-22 13:45:48	5	2012
3857	51.51345	-0.090895	2012-05-22 13:54:49	5	2012
668453	51.496547	-0.141227	2012-05-22 14:00:21	5	2012
8975	51.492456	-0.148823	2012-05-22 14:04:07	5	2012
154001	51.515126	-0.144818	2012-05-22 14:08:42	5	2012
308897	51.506579	-0.11467	2012-05-22 14:10:48	5	2012
49729	51.508128	0.033045	2012-05-22 14:14:11	5	2012
8975	51.464743	-0.170299	2012-05-22 14:34:32	5	2012
16285	51.481732	-0.191008	2012-05-22 14:39:53	5	2012
163878	51.524092	-0.0816	2012-05-22 14:48:19	5	2012
346177	51.510479	-0.225542	2012-05-22 14:51:01	5	2012
48917	51.53723	-0.112723	2012-05-22 14:57:00	5	2012
154001	51.514585	-0.142479	2012-05-22 15:03:58	5	2012
8975	51.42921	-0.338387	2012-05-22 15:12:39	5	2012
217633	51.465861	-0.418274	2012-05-22 15:22:09	5	2012
182204	51.50127	-0.12498	2012-05-22 15:22:44	5	2012
8975	51.425233	-0.334394	2012-05-22 15:28:08	5	2012
111240	51.530555	-0.079069	2012-05-22 15:30:43	5	2012
1304459	51.447943	-0.409575	2012-05-22 15:36:29	5	2012
209252	51.530766	-0.122098	2012-05-22 15:39:02	5	2012
8975	51.424374	-0.33251	2012-05-22 15:44:47	5	2012
1304459	51.463272	-0.301802	2012-05-22 15:45:49	5	2012
17802	51.556203	-0.151067	2012-05-22 15:52:57	5	2012
1067	51.482666	-0.006309	2012-05-22 15:53:31	5	2012
143492	51.52562	-0.087622	2012-05-22 16:01:08	5	2012
92107	51.461865	-0.116318	2012-05-22 16:02:54	5	2012
267148	51.434166	0.102659	2012-05-22 16:11:17	5	2012
267148	51.435402	0.102159	2012-05-22 16:11:38	5	2012
8975	51.412862	-0.301266	2012-05-22 16:14:23	5	2012
162409	51.497122	-0.172477	2012-05-22 16:16:54	5	2012
157807	51.502852	0.003154	2012-05-22 16:17:18	5	2012
161174	51.503347	-0.111451	2012-05-22 16:19:36	5	2012
3857	51.513697	-0.07325599999999999	2012-05-22 16:23:10	5	2012
267148	51.446667	0.099565	2012-05-22 16:30:09	5	2012
1304459	51.517836	-0.081861	2012-05-22 16:31:15	5	2012
1113614	51.464248	-0.17011600000000002	2012-05-22 16:41:39	5	2012
67945	51.456835	0.143182	2012-05-22 16:42:46	5	2012
